mir,gene
hsa-let-7b-5p,SLC35D2
hsa-let-7b-5p,AL160269.1
hsa-let-7b-5p,ELP1
hsa-let-7b-5p,STRBP
hsa-let-7b-5p,TSC1
hsa-let-7b-5p,PLPP6
hsa-let-7b-5p,UHRF2
hsa-let-7b-5p,ACER2
hsa-let-7b-5p,HABP4
hsa-let-7b-5p,COL15A1
hsa-let-7b-5p,TGFBR1
hsa-let-7b-5p,RNF20
hsa-let-7b-5p,SNX30
hsa-let-7b-5p,PAPPA
hsa-let-7b-5p,CNTRL
hsa-let-7b-5p,PBX3
hsa-let-7b-5p,CERCAM
hsa-let-7b-5p,PUDP
hsa-let-7b-5p,PIGA
hsa-let-7b-5p,CTPS2
hsa-let-7b-5p,DMD
hsa-let-7b-5p,SMC1A
hsa-let-7b-5p,PCDH19
hsa-let-7b-5p,COL4A6
hsa-let-7b-5p,AMOT
hsa-let-7b-5p,KLHL13
hsa-let-7b-5p,THOC2
hsa-let-7b-5p,XK
hsa-let-7b-5p,CLCN5
hsa-let-7b-5p,PGRMC1
hsa-let-7b-5p,INTS6L
hsa-let-7b-5p,ZNF275
hsa-let-7c-5p,GALE
hsa-let-7c-5p,PTAFR
hsa-let-7c-5p,MYCBP
hsa-let-7c-5p,MED8
hsa-let-7c-5p,ZSWIM5
hsa-let-7c-5p,ATPAF1
hsa-let-7c-5p,USP24
hsa-let-7c-5p,GNG5
hsa-let-7c-5p,ZNF644
hsa-let-7c-5p,SLC25A24
hsa-let-7c-5p,NRAS
hsa-let-7c-5p,NGF
hsa-let-7c-5p,WARS2
hsa-let-7c-5p,ZNF697
hsa-let-7c-5p,POGZ
hsa-let-7c-5p,SCYL3
hsa-let-7c-5p,ABL2
hsa-let-7c-5p,RGS16
hsa-let-7c-5p,EDEM3
hsa-let-7c-5p,PPP1R15B
hsa-let-7c-5p,YOD1
hsa-let-7c-5p,LPGAT1
hsa-let-7c-5p,ACTA1
hsa-let-7c-5p,AHCTF1
hsa-let-7c-5p,TNFRSF1B
hsa-let-7c-5p,PRDM2
hsa-let-7c-5p,EFHD2
hsa-let-7c-5p,DDI2
hsa-let-7c-5p,PQLC2
hsa-let-7c-5p,XKR8
hsa-let-7c-5p,AGO4
hsa-let-7c-5p,HOOK1
hsa-let-7c-5p,PKN2
hsa-let-7c-5p,PRPF38B
hsa-let-7c-5p,LRIG2
hsa-let-7c-5p,PLEKHO1
hsa-let-7c-5p,ADAM15
hsa-let-7c-5p,PBX1
hsa-let-7c-5p,PRRX1
hsa-let-7c-5p,SWT1
hsa-let-7c-5p,MFSD4A
hsa-let-7c-5p,VASH2
hsa-let-7c-5p,SKIDA1
hsa-let-7c-5p,ERCC6
hsa-let-7c-5p,SLC16A9
hsa-let-7c-5p,NDST2
hsa-let-7c-5p,AC022400.6
hsa-let-7c-5p,CPEB3
hsa-let-7c-5p,WDR37
hsa-let-7c-5p,MLLT10
hsa-let-7c-5p,CCNY
hsa-let-7c-5p,FAS
hsa-let-7c-5p,HECTD2
hsa-let-7c-5p,CCNJ
hsa-let-7c-5p,LCOR
hsa-let-7c-5p,SCD
hsa-let-7c-5p,SLF2
hsa-let-7c-5p,SEMA4G
hsa-let-7c-5p,TAF5
hsa-let-7c-5p,NUP98
hsa-let-7c-5p,EIF4G2
hsa-let-7c-5p,LGR4
hsa-let-7c-5p,SYT7
hsa-let-7c-5p,B4GAT1
hsa-let-7c-5p,KCTD21
hsa-let-7c-5p,FZD4
hsa-let-7c-5p,RDX
hsa-let-7c-5p,ADAMTS8
hsa-let-7c-5p,CLP1
hsa-let-7c-5p,STX3
hsa-let-7c-5p,TMEM135
hsa-let-7c-5p,ANKRD49
hsa-let-7c-5p,NKAPD1
hsa-let-7c-5p,CHD4
hsa-let-7c-5p,BCAT1
hsa-let-7c-5p,GXYLT1
hsa-let-7c-5p,KMT2D
hsa-let-7c-5p,ZBTB39
hsa-let-7c-5p,NEMP1
hsa-let-7c-5p,LRIG3
hsa-let-7c-5p,KCNC2
hsa-let-7c-5p,NAP1L1
hsa-let-7c-5p,ATP2B1
hsa-let-7c-5p,EEA1
hsa-let-7c-5p,FGD6
hsa-let-7c-5p,GNPTAB
hsa-let-7c-5p,ABCB9
hsa-let-7c-5p,CCND2
hsa-let-7c-5p,PLEKHG6
hsa-let-7c-5p,GOLT1B
hsa-let-7c-5p,ACVR1B
hsa-let-7c-5p,ESPL1
hsa-let-7c-5p,TARBP2
hsa-let-7c-5p,HOXC11
hsa-let-7c-5p,SPRYD4
hsa-let-7c-5p,HMGA2
hsa-let-7c-5p,DYRK2
hsa-let-7c-5p,ATP2A2
hsa-let-7c-5p,ERP29
hsa-let-7c-5p,ZNF10
hsa-let-7c-5p,KATNAL1
hsa-let-7c-5p,STARD13
hsa-let-7c-5p,NEK3
hsa-let-7c-5p,IRS2
hsa-let-7c-5p,COL4A1
hsa-let-7c-5p,UFM1
hsa-let-7c-5p,NHLRC3
hsa-let-7c-5p,FNDC3A
hsa-let-7c-5p,SNX6
hsa-let-7c-5p,ERO1A
hsa-let-7c-5p,RAB15
hsa-let-7c-5p,ZFYVE26
hsa-let-7c-5p,GALC
hsa-let-7c-5p,BEGAIN
hsa-let-7c-5p,NYNRIN
hsa-let-7c-5p,KHNYN
hsa-let-7c-5p,C14orf28
hsa-let-7c-5p,SOCS4
hsa-let-7c-5p,NAA30
hsa-let-7c-5p,ARG2
hsa-let-7c-5p,CALM1
hsa-let-7c-5p,TECPR2
hsa-let-7c-5p,NIPA1
hsa-let-7c-5p,KATNBL1
hsa-let-7c-5p,MEIS2
hsa-let-7c-5p,RASGRP1
hsa-let-7c-5p,GATM
hsa-let-7c-5p,ARPP19
hsa-let-7c-5p,PRTG
hsa-let-7c-5p,IGDCC3
hsa-let-7c-5p,IGDCC4
hsa-let-7c-5p,CPEB1
hsa-let-7c-5p,C15orf41
hsa-let-7c-5p,THBS1
hsa-let-7c-5p,RPUSD2
hsa-let-7c-5p,SNAP23
hsa-let-7c-5p,CTDSPL2
hsa-let-7c-5p,MAPK6
hsa-let-7c-5p,RAB8B
hsa-let-7c-5p,ARID3B
hsa-let-7c-5p,C15orf39
hsa-let-7c-5p,FAM103A1
hsa-let-7c-5p,AEN
hsa-let-7c-5p,ZNF710
hsa-let-7c-5p,ARRDC4
hsa-let-7c-5p,IGF1R
hsa-let-7c-5p,PRSS22
hsa-let-7c-5p,SOCS1
hsa-let-7c-5p,DCUN1D3
hsa-let-7c-5p,ZNF689
hsa-let-7c-5p,DNAJA2
hsa-let-7c-5p,NME4
hsa-let-7c-5p,TMC7
hsa-let-7c-5p,EEF2K
hsa-let-7c-5p,DDX19B
hsa-let-7c-5p,DDX19A
hsa-let-7c-5p,AC012184.2
hsa-let-7c-5p,GAN
hsa-let-7c-5p,TP53
hsa-let-7c-5p,GAS7
hsa-let-7c-5p,ULK2
hsa-let-7c-5p,CCR7
hsa-let-7c-5p,GJC1
hsa-let-7c-5p,COL1A1
hsa-let-7c-5p,COIL
hsa-let-7c-5p,INTS2
hsa-let-7c-5p,LIMD2
hsa-let-7c-5p,HELZ
hsa-let-7c-5p,FAM104A
hsa-let-7c-5p,GGA3
hsa-let-7c-5p,ARHGEF15
hsa-let-7c-5p,NLK
hsa-let-7c-5p,CPD
hsa-let-7c-5p,RAB11FIP4
hsa-let-7c-5p,CCL7
hsa-let-7c-5p,ARL4D
hsa-let-7c-5p,ITGB3
hsa-let-7c-5p,TBKBP1
hsa-let-7c-5p,IGF2BP1
hsa-let-7c-5p,GDPD1
hsa-let-7c-5p,SEC14L1
hsa-let-7c-5p,ZNF516
hsa-let-7c-5p,ARHGAP28
hsa-let-7c-5p,MIB1
hsa-let-7c-5p,RIOK3
hsa-let-7c-5p,GALNT1
hsa-let-7c-5p,RNF165
hsa-let-7c-5p,ONECUT2
hsa-let-7c-5p,INSR
hsa-let-7c-5p,MYO1F
hsa-let-7c-5p,GIPC1
hsa-let-7c-5p,ZNF792
hsa-let-7c-5p,ZNF566
hsa-let-7c-5p,TMEM143
hsa-let-7c-5p,ARID3A
hsa-let-7c-5p,DCAF15
hsa-let-7c-5p,GEMIN7
hsa-let-7c-5p,ZNF583
hsa-let-7c-5p,ZNF543
hsa-let-7c-5p,PXDN
hsa-let-7c-5p,E2F6
hsa-let-7c-5p,SLC5A6
hsa-let-7c-5p,DHX57
hsa-let-7c-5p,MAP4K3
hsa-let-7c-5p,SEMA4C
hsa-let-7c-5p,MGAT4A
hsa-let-7c-5p,CCDC93
hsa-let-7c-5p,POLR2D
hsa-let-7c-5p,ACVR1C
hsa-let-7c-5p,RBMS1
hsa-let-7c-5p,FIGN
hsa-let-7c-5p,COL5A2
hsa-let-7c-5p,IKZF2
hsa-let-7c-5p,EPHA4
hsa-let-7c-5p,HDLBP
hsa-let-7c-5p,RRM2
hsa-let-7c-5p,GREB1
hsa-let-7c-5p,MYCN
hsa-let-7c-5p,MXD1
hsa-let-7c-5p,KDM3A
hsa-let-7c-5p,RANBP2
hsa-let-7c-5p,TTL
hsa-let-7c-5p,SLC20A1
hsa-let-7c-5p,RALB
hsa-let-7c-5p,ACVR2A
hsa-let-7c-5p,ARL6IP6
hsa-let-7c-5p,HOXD1
hsa-let-7c-5p,COL3A1
hsa-let-7c-5p,MOB4
hsa-let-7c-5p,BZW1
hsa-let-7c-5p,PNKD
hsa-let-7c-5p,TTLL4
hsa-let-7c-5p,C20orf194
hsa-let-7c-5p,GPCPD1
hsa-let-7c-5p,BCL2L1
hsa-let-7c-5p,PLAGL2
hsa-let-7c-5p,ZNF512B
hsa-let-7c-5p,ZCCHC3
hsa-let-7c-5p,BTBD3
hsa-let-7c-5p,ZNF341
hsa-let-7c-5p,PARD6B
hsa-let-7c-5p,ADAMTS5
hsa-let-7c-5p,LTN1
hsa-let-7c-5p,TMPRSS2
hsa-let-7c-5p,BACH1
hsa-let-7c-5p,DYRK1A
hsa-let-7c-5p,BACE2
hsa-let-7c-5p,ZNF280B
hsa-let-7c-5p,PIK3IP1
hsa-let-7c-5p,HIC2
hsa-let-7c-5p,KREMEN1
hsa-let-7c-5p,MIEF1
hsa-let-7c-5p,FAM118A
hsa-let-7c-5p,ANKRD28
hsa-let-7c-5p,TMPPE
hsa-let-7c-5p,CLASP2
hsa-let-7c-5p,SMARCC1
hsa-let-7c-5p,CDC25A
hsa-let-7c-5p,NME6
hsa-let-7c-5p,QARS
hsa-let-7c-5p,EOGT
hsa-let-7c-5p,FRMD4B
hsa-let-7c-5p,CD200R1
hsa-let-7c-5p,PLXND1
hsa-let-7c-5p,KPNA4
hsa-let-7c-5p,KLHL6
hsa-let-7c-5p,ABCC5
hsa-let-7c-5p,IGF2BP2
hsa-let-7c-5p,MASP1
hsa-let-7c-5p,TRIM71
hsa-let-7c-5p,KLHDC8B
hsa-let-7c-5p,PDE12
hsa-let-7c-5p,CDV3
hsa-let-7c-5p,RNF7
hsa-let-7c-5p,TSC22D2
hsa-let-7c-5p,FNDC3B
hsa-let-7c-5p,TTC14
hsa-let-7c-5p,SENP2
hsa-let-7c-5p,LCORL
hsa-let-7c-5p,BEND4
hsa-let-7c-5p,CASP3
hsa-let-7c-5p,PCGF3
hsa-let-7c-5p,CPEB2
hsa-let-7c-5p,MED28
hsa-let-7c-5p,SLC4A4
hsa-let-7c-5p,FRAS1
hsa-let-7c-5p,SMARCAD1
hsa-let-7c-5p,ARHGEF38
hsa-let-7c-5p,USP38
hsa-let-7c-5p,RICTOR
hsa-let-7c-5p,SLC38A9
hsa-let-7c-5p,SREK1IP1
hsa-let-7c-5p,GCNT4
hsa-let-7c-5p,COL4A3BP
hsa-let-7c-5p,FNIP1
hsa-let-7c-5p,APBB3
hsa-let-7c-5p,HAND1
hsa-let-7c-5p,DUSP1
hsa-let-7c-5p,SUB1
hsa-let-7c-5p,OSMR
hsa-let-7c-5p,C5orf51
hsa-let-7c-5p,MAP3K1
hsa-let-7c-5p,SREK1
hsa-let-7c-5p,SOWAHA
hsa-let-7c-5p,ADRB2
hsa-let-7c-5p,PPARGC1B
hsa-let-7c-5p,SMIM3
hsa-let-7c-5p,AC010441.1
hsa-let-7c-5p,CPEB4
hsa-let-7c-5p,TRIM41
hsa-let-7c-5p,PXT1
hsa-let-7c-5p,ZNF318
hsa-let-7c-5p,KLHL31
hsa-let-7c-5p,ELOVL4
hsa-let-7c-5p,SLC2A12
hsa-let-7c-5p,EDN1
hsa-let-7c-5p,MRS2
hsa-let-7c-5p,HMGA1
hsa-let-7c-5p,SLC25A27
hsa-let-7c-5p,FAM135A
hsa-let-7c-5p,LIN28B
hsa-let-7c-5p,RFX6
hsa-let-7c-5p,UTRN
hsa-let-7c-5p,TAB2
hsa-let-7c-5p,IGF2BP3
hsa-let-7c-5p,OSBPL3
hsa-let-7c-5p,HOXA1
hsa-let-7c-5p,CCDC71L
hsa-let-7c-5p,WASL
hsa-let-7c-5p,BZW2
hsa-let-7c-5p,STARD3NL
hsa-let-7c-5p,GTF2I
hsa-let-7c-5p,DTX2
hsa-let-7c-5p,CLDN12
hsa-let-7c-5p,COL1A2
hsa-let-7c-5p,PEG10
hsa-let-7c-5p,AP1S1
hsa-let-7c-5p,LRRC17
hsa-let-7c-5p,BCAP29
hsa-let-7c-5p,CPED1
hsa-let-7c-5p,CPA4
hsa-let-7c-5p,DLC1
hsa-let-7c-5p,BIN3
hsa-let-7c-5p,DUSP4
hsa-let-7c-5p,ADRB3
hsa-let-7c-5p,PLPP5
hsa-let-7c-5p,SNX16
hsa-let-7c-5p,GDF6
hsa-let-7c-5p,SLC25A32
hsa-let-7c-5p,HAS2
hsa-let-7c-5p,TMEM65
hsa-let-7c-5p,ASAP1
hsa-let-7c-5p,ZC3H3
hsa-let-7c-5p,C8orf58
hsa-let-7c-5p,LEPROTL1
hsa-let-7c-5p,RDH10
hsa-let-7c-5p,ZBTB10
hsa-let-7c-5p,E2F5
hsa-let-7c-5p,MTDH
hsa-let-7c-5p,PTPRD
hsa-let-7c-5p,FAM214B
hsa-let-7c-5p,ZBTB5
hsa-let-7c-5p,PTAR1
hsa-let-7c-5p,KLF9
hsa-let-7c-5p,TMEM2
hsa-let-7c-5p,C9orf40
hsa-let-7c-5p,SLC35D2
hsa-let-7c-5p,AL160269.1
hsa-let-7c-5p,ELP1
hsa-let-7c-5p,STRBP
hsa-let-7c-5p,TSC1
hsa-let-7c-5p,PLPP6
hsa-let-7c-5p,UHRF2
hsa-let-7c-5p,ACER2
hsa-let-7c-5p,HABP4
hsa-let-7c-5p,COL15A1
hsa-let-7c-5p,TGFBR1
hsa-let-7c-5p,RNF20
hsa-let-7c-5p,SNX30
hsa-let-7c-5p,PAPPA
hsa-let-7c-5p,CNTRL
hsa-let-7c-5p,PBX3
hsa-let-7c-5p,PUDP
hsa-let-7c-5p,PIGA
hsa-let-7c-5p,DMD
hsa-let-7c-5p,SMC1A
hsa-let-7c-5p,PCDH19
hsa-let-7c-5p,COL4A6
hsa-let-7c-5p,AMOT
hsa-let-7c-5p,KLHL13
hsa-let-7c-5p,THOC2
hsa-let-7c-5p,XK
hsa-let-7c-5p,CLCN5
hsa-let-7c-5p,PGRMC1
hsa-let-7c-5p,INTS6L
hsa-let-7c-5p,ZNF275
hsa-let-7d-5p,PTAFR
hsa-let-7d-5p,BSDC1
hsa-let-7d-5p,STK40
hsa-let-7d-5p,MED8
hsa-let-7d-5p,ATPAF1
hsa-let-7d-5p,USP24
hsa-let-7d-5p,GNG5
hsa-let-7d-5p,ZNF644
hsa-let-7d-5p,SLC25A24
hsa-let-7d-5p,NRAS
hsa-let-7d-5p,NGF
hsa-let-7d-5p,ZNF697
hsa-let-7d-5p,DCAF8
hsa-let-7d-5p,ABL2
hsa-let-7d-5p,RGS16
hsa-let-7d-5p,EDEM3
hsa-let-7d-5p,PPP1R15B
hsa-let-7d-5p,IL10
hsa-let-7d-5p,YOD1
hsa-let-7d-5p,LPGAT1
hsa-let-7d-5p,AHCTF1
hsa-let-7d-5p,TNFRSF1B
hsa-let-7d-5p,PRDM2
hsa-let-7d-5p,DDI2
hsa-let-7d-5p,XKR8
hsa-let-7d-5p,CTPS1
hsa-let-7d-5p,HOOK1
hsa-let-7d-5p,PKN2
hsa-let-7d-5p,PRPF38B
hsa-let-7d-5p,LRIG2
hsa-let-7d-5p,ADAM15
hsa-let-7d-5p,PBX1
hsa-let-7d-5p,FASLG
hsa-let-7d-5p,SWT1
hsa-let-7d-5p,SOX13
hsa-let-7d-5p,MFSD4A
hsa-let-7d-5p,DNAJC1
hsa-let-7d-5p,ERCC6
hsa-let-7d-5p,SLC16A9
hsa-let-7d-5p,NDST2
hsa-let-7d-5p,AC022400.6
hsa-let-7d-5p,CPEB3
hsa-let-7d-5p,CCNY
hsa-let-7d-5p,FAS
hsa-let-7d-5p,CCNJ
hsa-let-7d-5p,LCOR
hsa-let-7d-5p,SCD
hsa-let-7d-5p,SLF2
hsa-let-7d-5p,SEMA4G
hsa-let-7d-5p,NUP98
hsa-let-7d-5p,EIF4G2
hsa-let-7d-5p,LGR4
hsa-let-7d-5p,SYT7
hsa-let-7d-5p,B4GAT1
hsa-let-7d-5p,PGM2L1
hsa-let-7d-5p,KCTD21
hsa-let-7d-5p,FZD4
hsa-let-7d-5p,RDX
hsa-let-7d-5p,ADAMTS8
hsa-let-7d-5p,CLP1
hsa-let-7d-5p,STX3
hsa-let-7d-5p,GPR137
hsa-let-7d-5p,TMEM135
hsa-let-7d-5p,ANKRD49
hsa-let-7d-5p,NKAPD1
hsa-let-7d-5p,CHD4
hsa-let-7d-5p,BCAT1
hsa-let-7d-5p,GXYLT1
hsa-let-7d-5p,KMT2D
hsa-let-7d-5p,ZBTB39
hsa-let-7d-5p,LRIG3
hsa-let-7d-5p,KCNC2
hsa-let-7d-5p,NAP1L1
hsa-let-7d-5p,DUSP6
hsa-let-7d-5p,ATP2B1
hsa-let-7d-5p,EEA1
hsa-let-7d-5p,FGD6
hsa-let-7d-5p,GNPTAB
hsa-let-7d-5p,ABCB9
hsa-let-7d-5p,PLEKHG6
hsa-let-7d-5p,GOLT1B
hsa-let-7d-5p,ACVR1B
hsa-let-7d-5p,ESPL1
hsa-let-7d-5p,TARBP2
hsa-let-7d-5p,HOXC11
hsa-let-7d-5p,SPRYD4
hsa-let-7d-5p,HMGA2
hsa-let-7d-5p,DYRK2
hsa-let-7d-5p,ATP2A2
hsa-let-7d-5p,ERP29
hsa-let-7d-5p,ZNF10
hsa-let-7d-5p,STARD13
hsa-let-7d-5p,TGDS
hsa-let-7d-5p,IRS2
hsa-let-7d-5p,NHLRC3
hsa-let-7d-5p,FNDC3A
hsa-let-7d-5p,NOVA1
hsa-let-7d-5p,ERO1A
hsa-let-7d-5p,RAB15
hsa-let-7d-5p,ZFYVE26
hsa-let-7d-5p,GALC
hsa-let-7d-5p,BEGAIN
hsa-let-7d-5p,NYNRIN
hsa-let-7d-5p,KHNYN
hsa-let-7d-5p,C14orf28
hsa-let-7d-5p,SOCS4
hsa-let-7d-5p,NAA30
hsa-let-7d-5p,DLST
hsa-let-7d-5p,NIPA1
hsa-let-7d-5p,KATNBL1
hsa-let-7d-5p,RASGRP1
hsa-let-7d-5p,GATM
hsa-let-7d-5p,ARPP19
hsa-let-7d-5p,PRTG
hsa-let-7d-5p,IGDCC3
hsa-let-7d-5p,IGDCC4
hsa-let-7d-5p,CPEB1
hsa-let-7d-5p,C15orf41
hsa-let-7d-5p,THBS1
hsa-let-7d-5p,RPUSD2
hsa-let-7d-5p,SNAP23
hsa-let-7d-5p,CTDSPL2
hsa-let-7d-5p,MAPK6
hsa-let-7d-5p,RAB8B
hsa-let-7d-5p,ARID3B
hsa-let-7d-5p,C15orf39
hsa-let-7d-5p,FAM103A1
hsa-let-7d-5p,AEN
hsa-let-7d-5p,ZNF710
hsa-let-7d-5p,ARRDC4
hsa-let-7d-5p,IGF1R
hsa-let-7d-5p,PRSS22
hsa-let-7d-5p,SOCS1
hsa-let-7d-5p,DCUN1D3
hsa-let-7d-5p,ZNF689
hsa-let-7d-5p,DNAJA2
hsa-let-7d-5p,CBFA2T3
hsa-let-7d-5p,NME4
hsa-let-7d-5p,EEF2K
hsa-let-7d-5p,NKD1
hsa-let-7d-5p,PDPR
hsa-let-7d-5p,DDX19B
hsa-let-7d-5p,DDX19A
hsa-let-7d-5p,AC012184.2
hsa-let-7d-5p,GAN
hsa-let-7d-5p,TP53
hsa-let-7d-5p,GAS7
hsa-let-7d-5p,ULK2
hsa-let-7d-5p,CCL3
hsa-let-7d-5p,CCR7
hsa-let-7d-5p,COL1A1
hsa-let-7d-5p,COIL
hsa-let-7d-5p,INTS2
hsa-let-7d-5p,LIMD2
hsa-let-7d-5p,HELZ
hsa-let-7d-5p,FAM104A
hsa-let-7d-5p,GGA3
hsa-let-7d-5p,CTNS
hsa-let-7d-5p,ARHGEF15
hsa-let-7d-5p,NLK
hsa-let-7d-5p,CPD
hsa-let-7d-5p,RAB11FIP4
hsa-let-7d-5p,ARL4D
hsa-let-7d-5p,ITGB3
hsa-let-7d-5p,TBKBP1
hsa-let-7d-5p,IGF2BP1
hsa-let-7d-5p,ZNF516
hsa-let-7d-5p,ARHGAP28
hsa-let-7d-5p,MIB1
hsa-let-7d-5p,RIOK3
hsa-let-7d-5p,GALNT1
hsa-let-7d-5p,ONECUT2
hsa-let-7d-5p,MYO1F
hsa-let-7d-5p,TMEM143
hsa-let-7d-5p,ARID3A
hsa-let-7d-5p,DCAF15
hsa-let-7d-5p,ZNF583
hsa-let-7d-5p,PXDN
hsa-let-7d-5p,E2F6
hsa-let-7d-5p,SLC5A6
hsa-let-7d-5p,MAP4K3
hsa-let-7d-5p,MGAT4A
hsa-let-7d-5p,ACVR1C
hsa-let-7d-5p,RBMS1
hsa-let-7d-5p,FIGN
hsa-let-7d-5p,EPHA4
hsa-let-7d-5p,HDLBP
hsa-let-7d-5p,RRM2
hsa-let-7d-5p,GREB1
hsa-let-7d-5p,MYCN
hsa-let-7d-5p,MXD1
hsa-let-7d-5p,RANBP2
hsa-let-7d-5p,TTL
hsa-let-7d-5p,SLC20A1
hsa-let-7d-5p,RALB
hsa-let-7d-5p,ACVR2A
hsa-let-7d-5p,HOXD1
hsa-let-7d-5p,COL3A1
hsa-let-7d-5p,C2orf88
hsa-let-7d-5p,BZW1
hsa-let-7d-5p,TTLL4
hsa-let-7d-5p,GPCPD1
hsa-let-7d-5p,BCL2L1
hsa-let-7d-5p,PLAGL2
hsa-let-7d-5p,ZNF512B
hsa-let-7d-5p,ZCCHC3
hsa-let-7d-5p,ZNF341
hsa-let-7d-5p,PARD6B
hsa-let-7d-5p,ADAMTS5
hsa-let-7d-5p,LTN1
hsa-let-7d-5p,TMPRSS2
hsa-let-7d-5p,BACH1
hsa-let-7d-5p,DYRK1A
hsa-let-7d-5p,BACE2
hsa-let-7d-5p,ZNF280B
hsa-let-7d-5p,HIC2
hsa-let-7d-5p,KREMEN1
hsa-let-7d-5p,MIEF1
hsa-let-7d-5p,ANKRD28
hsa-let-7d-5p,TMPPE
hsa-let-7d-5p,CLASP2
hsa-let-7d-5p,SMARCC1
hsa-let-7d-5p,CDC25A
hsa-let-7d-5p,NME6
hsa-let-7d-5p,EOGT
hsa-let-7d-5p,FRMD4B
hsa-let-7d-5p,CD200R1
hsa-let-7d-5p,IQCB1
hsa-let-7d-5p,PLXND1
hsa-let-7d-5p,KPNA4
hsa-let-7d-5p,ABCC5
hsa-let-7d-5p,TMEM41A
hsa-let-7d-5p,IGF2BP2
hsa-let-7d-5p,MASP1
hsa-let-7d-5p,TRIM71
hsa-let-7d-5p,KLHDC8B
hsa-let-7d-5p,PDE12
hsa-let-7d-5p,C3orf52
hsa-let-7d-5p,CDV3
hsa-let-7d-5p,RNF7
hsa-let-7d-5p,FNDC3B
hsa-let-7d-5p,SENP2
hsa-let-7d-5p,BEND4
hsa-let-7d-5p,CASP3
hsa-let-7d-5p,PCGF3
hsa-let-7d-5p,CPEB2
hsa-let-7d-5p,MED28
hsa-let-7d-5p,SLC4A4
hsa-let-7d-5p,FRAS1
hsa-let-7d-5p,GPAT3
hsa-let-7d-5p,SMARCAD1
hsa-let-7d-5p,ARHGEF38
hsa-let-7d-5p,USP38
hsa-let-7d-5p,RICTOR
hsa-let-7d-5p,SLC38A9
hsa-let-7d-5p,GCNT4
hsa-let-7d-5p,GLRX
hsa-let-7d-5p,FNIP1
hsa-let-7d-5p,APBB3
hsa-let-7d-5p,HAND1
hsa-let-7d-5p,OSMR
hsa-let-7d-5p,C5orf51
hsa-let-7d-5p,NNT
hsa-let-7d-5p,MAP3K1
hsa-let-7d-5p,SREK1
hsa-let-7d-5p,SOWAHA
hsa-let-7d-5p,ADRB2
hsa-let-7d-5p,GRPEL2
hsa-let-7d-5p,PPARGC1B
hsa-let-7d-5p,SMIM3
hsa-let-7d-5p,AC010441.1
hsa-let-7d-5p,CPEB4
hsa-let-7d-5p,TRIM41
hsa-let-7d-5p,PXT1
hsa-let-7d-5p,ZNF318
hsa-let-7d-5p,KLHL31
hsa-let-7d-5p,ELOVL4
hsa-let-7d-5p,SYNCRIP
hsa-let-7d-5p,EDN1
hsa-let-7d-5p,MRS2
hsa-let-7d-5p,HMGA1
hsa-let-7d-5p,ABCC10
hsa-let-7d-5p,SLC25A27
hsa-let-7d-5p,UFL1
hsa-let-7d-5p,LIN28B
hsa-let-7d-5p,RFX6
hsa-let-7d-5p,UTRN
hsa-let-7d-5p,IGF2BP3
hsa-let-7d-5p,OSBPL3
hsa-let-7d-5p,HOXA1
hsa-let-7d-5p,CCDC71L
hsa-let-7d-5p,BZW2
hsa-let-7d-5p,GTF2I
hsa-let-7d-5p,DTX2
hsa-let-7d-5p,CLDN12
hsa-let-7d-5p,COL1A2
hsa-let-7d-5p,CPSF4
hsa-let-7d-5p,AP1S1
hsa-let-7d-5p,LRRC17
hsa-let-7d-5p,CPA4
hsa-let-7d-5p,DLC1
hsa-let-7d-5p,BIN3
hsa-let-7d-5p,ADRB3
hsa-let-7d-5p,PLPP5
hsa-let-7d-5p,RNF170
hsa-let-7d-5p,SNX16
hsa-let-7d-5p,GDF6
hsa-let-7d-5p,SLC25A32
hsa-let-7d-5p,C8orf58
hsa-let-7d-5p,RDH10
hsa-let-7d-5p,ZBTB10
hsa-let-7d-5p,E2F5
hsa-let-7d-5p,PTPRD
hsa-let-7d-5p,FAM214B
hsa-let-7d-5p,ZBTB5
hsa-let-7d-5p,PTAR1
hsa-let-7d-5p,KLF9
hsa-let-7d-5p,TMEM2
hsa-let-7d-5p,C9orf40
hsa-let-7d-5p,SLC35D2
hsa-let-7d-5p,AL160269.1
hsa-let-7d-5p,ELP1
hsa-let-7d-5p,STRBP
hsa-let-7d-5p,TSC1
hsa-let-7d-5p,PLPP6
hsa-let-7d-5p,UHRF2
hsa-let-7d-5p,ACER2
hsa-let-7d-5p,HABP4
hsa-let-7d-5p,TGFBR1
hsa-let-7d-5p,RNF20
hsa-let-7d-5p,SNX30
hsa-let-7d-5p,PAPPA
hsa-let-7d-5p,CNTRL
hsa-let-7d-5p,PBX3
hsa-let-7d-5p,CERCAM
hsa-let-7d-5p,PUDP
hsa-let-7d-5p,PIGA
hsa-let-7d-5p,CTPS2
hsa-let-7d-5p,DMD
hsa-let-7d-5p,SMC1A
hsa-let-7d-5p,PCDH19
hsa-let-7d-5p,COL4A6
hsa-let-7d-5p,AMOT
hsa-let-7d-5p,KLHL13
hsa-let-7d-5p,AIFM1
hsa-let-7d-5p,XK
hsa-let-7d-5p,CLCN5
hsa-let-7d-5p,PGRMC1
hsa-let-7d-5p,INTS6L
hsa-let-7d-5p,ZNF275
hsa-let-7e-5p,GALE
hsa-let-7e-5p,PTAFR
hsa-let-7e-5p,MYCBP
hsa-let-7e-5p,MED8
